year,field_i,field_j,count_i,count_j,coocc,weight_cosine
2024,Health Professions,Veterinary,736,41,2,0.011513282476462534
2024,Energy,"Pharmacology, Toxicology and Pharmaceutics",787,160,2,0.005636151236649761
2024,Chemical Engineering,Medicine,282,8438,1,0.0006482696433968736
2024,"Pharmacology, Toxicology and Pharmaceutics",Physics and Astronomy,160,1597,1,0.0019782790443862355
2024,Materials Science,Nursing,2360,274,10,0.012435656492277066
2024,Decision Sciences,Materials Science,345,2360,8,0.008865932856383643
2024,Health Professions,"Pharmacology, Toxicology and Pharmaceutics",736,160,3,0.008742232577252916
2024,Agricultural and Biological Sciences,Physics and Astronomy,1226,1597,2,0.0014293293198940423
2024,Nursing,Physics and Astronomy,274,1597,1,0.0015117231387229918
2024,"Business, Management and Accounting",Chemistry,579,938,1,0.0013569357948465506
2024,Nursing,"Pharmacology, Toxicology and Pharmaceutics",274,160,1,0.004776004499380416
2024,Decision Sciences,Neuroscience,345,1648,3,0.00397862588198768
2024,"Economics, Econometrics and Finance",Psychology,631,886,5,0.006687109947028191
2024,"Biochemistry, Genetics and Molecular Biology","Business, Management and Accounting",5172,579,4,0.0023114869791803724
2024,Chemistry,Mathematics,938,228,3,0.0064871271752423455
2024,Agricultural and Biological Sciences,Chemical Engineering,1226,282,2,0.003401419572558077
2024,Chemical Engineering,Nursing,282,274,1,0.003597494713620295
2024,Immunology and Microbiology,Veterinary,1305,41,5,0.02161587499433827
2024,Chemistry,Nursing,938,274,9,0.017752757014515275
2024,Earth and Planetary Sciences,Health Professions,713,736,3,0.004141308489136641
2024,Energy,Health Professions,787,736,1,0.0013139345320363754
2024,Health Professions,Materials Science,736,2360,1,0.0007587611591824272
2024,Computer Science,Veterinary,2235,41,3,0.009910385827915232
2024,Chemistry,Decision Sciences,938,345,1,0.00175787922374814
2024,Psychology,Veterinary,886,41,1,0.0052467601421456785
2024,Neuroscience,Veterinary,1648,41,2,0.007694129003495091
2024,Nursing,Psychology,274,886,11,0.022325466519713826
2024,Agricultural and Biological Sciences,"Pharmacology, Toxicology and Pharmaceutics",1226,160,9,0.02032063537047266
2024,"Biochemistry, Genetics and Molecular Biology",Chemical Engineering,5172,282,5,0.004140151105156816
2024,Arts and Humanities,Physics and Astronomy,126,1597,3,0.006687803805613162
2024,Chemical Engineering,"Pharmacology, Toxicology and Pharmaceutics",282,160,2,0.009415544714433824
2024,"Pharmacology, Toxicology and Pharmaceutics",Veterinary,160,41,3,0.037039859874359156
2024,Agricultural and Biological Sciences,Dentistry,1226,92,2,0.005955124520126856
2024,Health Professions,Immunology and Microbiology,736,1305,8,0.008162925332971672
2024,Energy,Neuroscience,787,1648,1,0.0008780798883639472
2024,Earth and Planetary Sciences,Mathematics,713,228,2,0.004960412660004747
2024,Arts and Humanities,Chemistry,126,938,1,0.0029087962941977347
2024,Arts and Humanities,"Economics, Econometrics and Finance",126,631,3,0.010639502048910244
2024,Earth and Planetary Sciences,Nursing,713,274,1,0.0022624550196597582
2024,Earth and Planetary Sciences,Psychology,713,886,4,0.00503266897436134
2024,"Business, Management and Accounting",Nursing,579,274,1,0.0025106457400328915
2024,Dentistry,Environmental Science,92,2520,1,0.0020768532761634407
2024,Dentistry,Nursing,92,274,1,0.006298408215483725
2024,Dentistry,Neuroscience,92,1648,1,0.0025681919636213434
2024,Mathematics,Neuroscience,228,1648,3,0.004894126917345552
2024,Chemistry,Social Sciences,938,1209,2,0.0018780857870189676
2024,Environmental Science,Veterinary,2520,41,2,0.0062221116078879585
2024,Energy,Psychology,787,886,1,0.0011975558397305027
2024,Chemical Engineering,Decision Sciences,282,345,1,0.003206017571525128
2024,Mathematics,"Pharmacology, Toxicology and Pharmaceutics",228,160,2,0.010471347707292333
2024,"Business, Management and Accounting",Neuroscience,579,1648,1,0.001023722183837114
2024,Dentistry,Materials Science,92,2360,1,0.0021461006438354357
2025,Computer Science,Mathematics,1149,264,45,0.08170535776664775
2025,Computer Science,Decision Sciences,1149,260,71,0.129900750553295
2025,"Biochemistry, Genetics and Molecular Biology","Pharmacology, Toxicology and Pharmaceutics",4470,183,60,0.06633946181633332
2025,Health Professions,Medicine,875,7840,500,0.19090088708030306
2025,Immunology and Microbiology,Medicine,1064,7840,708,0.2451344856719967
2025,Engineering,Physics and Astronomy,2675,1238,252,0.13847721648834058
2025,Arts and Humanities,Social Sciences,139,1191,57,0.14009143205852567
2025,Environmental Science,Materials Science,1800,1542,78,0.04681835639426526
2025,"Biochemistry, Genetics and Molecular Biology",Social Sciences,4470,1191,31,0.013435444879423901
2025,Engineering,Materials Science,2675,1542,785,0.3865143092718883
2025,Decision Sciences,Social Sciences,260,1191,55,0.09883713199231492
2025,"Business, Management and Accounting","Economics, Econometrics and Finance",299,428,55,0.1537464903952239
2025,"Biochemistry, Genetics and Molecular Biology",Medicine,4470,7840,2121,0.35828520565410454
2025,"Economics, Econometrics and Finance",Medicine,428,7840,148,0.080794500353866
2025,"Biochemistry, Genetics and Molecular Biology",Computer Science,4470,1149,140,0.06177521417359093
2025,"Biochemistry, Genetics and Molecular Biology",Materials Science,4470,1542,212,0.08074951313435727
2025,Computer Science,Materials Science,1149,1542,56,0.04207128972310919
2025,Chemical Engineering,Materials Science,178,1542,74,0.14124709733555557
2025,Computer Science,Environmental Science,1149,1800,33,0.022946564483250765
2025,Computer Science,Health Professions,1149,875,36,0.0359036382846342
2025,Environmental Science,Health Professions,1800,875,46,0.036653677352921375
2025,"Business, Management and Accounting",Social Sciences,299,1191,97,0.1625474868928195
2025,"Economics, Econometrics and Finance",Social Sciences,428,1191,106,0.14846637336667612
2025,Energy,Engineering,371,2675,172,0.17265517456910762
2025,"Biochemistry, Genetics and Molecular Biology",Engineering,4470,2675,283,0.0818409723888123
2025,Computer Science,Engineering,1149,2675,189,0.10780524642783205
2025,Medicine,Neuroscience,7840,1455,697,0.206368425209252
2025,Arts and Humanities,"Biochemistry, Genetics and Molecular Biology",139,4470,10,0.012686412788798772
2025,Computer Science,Medicine,1149,7840,234,0.07796466402664719
2025,Health Professions,Mathematics,875,264,6,0.012483755678647158
2025,Health Professions,Psychology,875,1035,155,0.1628761506227473
2025,Mathematics,Psychology,264,1035,14,0.02678279501139591
2025,Energy,Materials Science,371,1542,144,0.19038527271748326
2025,"Biochemistry, Genetics and Molecular Biology",Neuroscience,4470,1455,372,0.14586721180190737
2025,Neuroscience,Psychology,1455,1035,218,0.17764575006800357
2025,"Biochemistry, Genetics and Molecular Biology",Chemistry,4470,757,165,0.08969789326734073
2025,Chemistry,Materials Science,757,1542,226,0.20917911080865562
2025,Chemistry,Engineering,757,2675,160,0.1124372330873455
2025,Chemistry,Environmental Science,757,1800,60,0.051400466204342674
2025,Engineering,Environmental Science,2675,1800,275,0.1253240866211882
2025,Environmental Science,Physics and Astronomy,1800,1238,15,0.010048348388226753
2025,"Biochemistry, Genetics and Molecular Biology",Immunology and Microbiology,4470,1064,447,0.20496652945173438
2025,Materials Science,Medicine,1542,7840,97,0.02789790018341138
2025,Computer Science,Neuroscience,1149,1455,65,0.05027150020215096
2025,Engineering,Neuroscience,2675,1455,123,0.06234644881726081
2025,Environmental Science,Medicine,1800,7840,175,0.04658474953124561
2025,Energy,Environmental Science,371,1800,58,0.07097489949405397
2025,Energy,Social Sciences,371,1191,1,0.0015043786608191314
2025,Environmental Science,Social Sciences,1800,1191,93,0.06351712251877163
2025,"Biochemistry, Genetics and Molecular Biology",Environmental Science,4470,1800,277,0.09765393655599308
2025,Earth and Planetary Sciences,Environmental Science,602,1800,356,0.3419916478378458
2025,Agricultural and Biological Sciences,"Biochemistry, Genetics and Molecular Biology",1114,4470,428,0.19179947409800488
2025,Decision Sciences,Mathematics,260,264,10,0.038169051034528556
2025,Engineering,Immunology and Microbiology,2675,1064,18,0.01066939510229051
2025,Engineering,Medicine,2675,7840,405,0.08843722336031282
2025,Engineering,Health Professions,2675,875,36,0.0235307939592456
2025,Medicine,Nursing,7840,266,155,0.10733289626881207
2025,Computer Science,Social Sciences,1149,1191,122,0.1042903045251842
2025,Computer Science,Psychology,1149,1035,77,0.07060907724160659
2025,Agricultural and Biological Sciences,Environmental Science,1114,1800,274,0.19349587669721288
2025,"Business, Management and Accounting",Decision Sciences,299,260,37,0.13270260732650568
2025,"Business, Management and Accounting",Medicine,299,7840,30,0.01959420417748539
2025,"Economics, Econometrics and Finance",Environmental Science,428,1800,38,0.04329377537822862
2025,Mathematics,Physics and Astronomy,264,1238,65,0.11369754068716717
2025,Agricultural and Biological Sciences,Medicine,1114,7840,216,0.0730891858738931
2025,Computer Science,Immunology and Microbiology,1149,1064,3,0.002713253840421112
2025,"Business, Management and Accounting",Mathematics,299,264,2,0.0071185647231335625
2025,Mathematics,Social Sciences,264,1191,19,0.03388408455181514
2025,Neuroscience,Nursing,1455,266,27,0.04340017185073257
2025,Nursing,Psychology,266,1035,7,0.013340958917790456
2025,Chemical Engineering,Energy,178,371,62,0.24126522754326268
2025,Medicine,"Pharmacology, Toxicology and Pharmaceutics",7840,183,95,0.07931220591099551
2025,Computer Science,Energy,1149,371,10,0.015316270607516164
2025,Chemistry,Physics and Astronomy,757,1238,83,0.08573730542859277
2025,"Economics, Econometrics and Finance",Mathematics,428,264,24,0.07139822149245345
2025,Computer Science,Physics and Astronomy,1149,1238,159,0.133314315651846
2025,Medicine,Social Sciences,7840,1191,235,0.07690488909327575
2025,Chemical Engineering,Physics and Astronomy,178,1238,5,0.010651227989085667
2025,Psychology,Social Sciences,1035,1191,254,0.22877452430219616
2025,Decision Sciences,"Economics, Econometrics and Finance",260,428,36,0.10791801345283357
2025,Dentistry,Environmental Science,117,1800,5,0.0108953408410102
2025,Dentistry,Nursing,117,266,2,0.011336950397523866
2025,Environmental Science,Nursing,1800,266,23,0.03323921549842455
2025,Chemistry,Psychology,757,1035,31,0.035022212529869735
2025,Health Professions,Social Sciences,875,1191,195,0.19101818055898798
2025,"Biochemistry, Genetics and Molecular Biology",Veterinary,4470,58,12,0.023567498477656212
2025,Environmental Science,Veterinary,1800,58,14,0.04332891224131197
2025,"Economics, Econometrics and Finance",Health Professions,428,875,66,0.10784947231320889
2025,Agricultural and Biological Sciences,Psychology,1114,1035,22,0.020488488037140897
2025,"Biochemistry, Genetics and Molecular Biology",Psychology,4470,1035,55,0.025570472493421714
2025,Decision Sciences,Medicine,260,7840,40,0.028016590734026275
2025,Decision Sciences,Environmental Science,260,1800,10,0.01461763365511713
2025,Medicine,Psychology,7840,1035,305,0.10707094435058002
2025,Agricultural and Biological Sciences,Earth and Planetary Sciences,1114,602,39,0.04762376932717435
2025,Earth and Planetary Sciences,Psychology,602,1035,1,0.0012668686216220444
2025,Immunology and Microbiology,Neuroscience,1064,1455,74,0.059474309573226164
2025,"Biochemistry, Genetics and Molecular Biology",Earth and Planetary Sciences,4470,602,31,0.018897732040517576
2025,Earth and Planetary Sciences,Physics and Astronomy,602,1238,72,0.08340151283607876
2025,Mathematics,Medicine,264,7840,60,0.04170530058008156
2025,Immunology and Microbiology,Materials Science,1064,1542,5,0.003903525344826993
2025,Agricultural and Biological Sciences,Engineering,1114,2675,39,0.022592282941546225
2025,Agricultural and Biological Sciences,Nursing,1114,266,49,0.09001453996589982
2025,"Biochemistry, Genetics and Molecular Biology",Nursing,4470,266,48,0.04401965733191609
2025,Chemical Engineering,Engineering,178,2675,76,0.11013914428414529
2025,Medicine,Physics and Astronomy,7840,1238,81,0.025999599923881622
2025,Neuroscience,Physics and Astronomy,1455,1238,16,0.011921424801209664
2025,Agricultural and Biological Sciences,Materials Science,1114,1542,28,0.02136354152011784
2025,Immunology and Microbiology,Social Sciences,1064,1191,6,0.00532996743595276
2025,"Biochemistry, Genetics and Molecular Biology",Mathematics,4470,264,22,0.020251955098445924
2025,Engineering,Mathematics,2675,264,22,0.02617934788056631
2025,Chemistry,Energy,757,371,56,0.10567034672940073
2025,Health Professions,Neuroscience,875,1455,27,0.02392920338558368
2025,"Biochemistry, Genetics and Molecular Biology",Physics and Astronomy,4470,1238,69,0.02933154954964002
2025,Materials Science,Physics and Astronomy,1542,1238,191,0.13823908738249935
2025,Energy,Nursing,371,266,3,0.00954978252474825
2025,Agricultural and Biological Sciences,Physics and Astronomy,1114,1238,3,0.002554573113379659
2025,Computer Science,"Economics, Econometrics and Finance",1149,428,10,0.014259953231194703
2025,"Pharmacology, Toxicology and Pharmaceutics",Psychology,183,1035,2,0.004595515930124356
2025,"Business, Management and Accounting",Computer Science,299,1149,32,0.05459518850026961
2025,Chemistry,Medicine,757,7840,66,0.02709180646262142
2025,"Business, Management and Accounting",Health Professions,299,875,29,0.05669677773761875
2025,Dentistry,Medicine,117,7840,65,0.06786758482732957
2025,"Biochemistry, Genetics and Molecular Biology",Energy,4470,371,14,0.01087144615790866
2025,"Economics, Econometrics and Finance",Energy,428,371,15,0.03764284329268328
2025,Environmental Science,Immunology and Microbiology,1800,1064,29,0.020955157596832884
2025,Agricultural and Biological Sciences,Neuroscience,1114,1455,33,0.02592028949997467
2025,Environmental Science,Psychology,1800,1035,38,0.02784050887671099
2025,Agricultural and Biological Sciences,Social Sciences,1114,1191,26,0.022572251046626145
2025,"Biochemistry, Genetics and Molecular Biology","Economics, Econometrics and Finance",4470,428,6,0.004337860727322206
2025,"Business, Management and Accounting",Engineering,299,2675,26,0.029072063638369658
2025,Earth and Planetary Sciences,"Economics, Econometrics and Finance",602,428,6,0.011820371340434446
2025,Arts and Humanities,Psychology,139,1035,45,0.11864103828341642
2025,Decision Sciences,Engineering,260,2675,35,0.04196811634276869
2025,"Business, Management and Accounting",Psychology,299,1035,25,0.04494012122797399
2025,Computer Science,Earth and Planetary Sciences,1149,602,22,0.026452359774756122
2025,"Biochemistry, Genetics and Molecular Biology",Health Professions,4470,875,29,0.014663586648908069
2025,Chemistry,Nursing,757,266,3,0.00668547850259596
2025,Agricultural and Biological Sciences,"Pharmacology, Toxicology and Pharmaceutics",1114,183,14,0.031007010433446374
2025,"Biochemistry, Genetics and Molecular Biology",Dentistry,4470,117,11,0.015210587639155122
2025,Earth and Planetary Sciences,Social Sciences,602,1191,24,0.028343737378038063
2025,Chemistry,"Pharmacology, Toxicology and Pharmaceutics",757,183,24,0.0644818898070348
2025,Materials Science,Social Sciences,1542,1191,3,0.002213722540363819
2025,Neuroscience,Social Sciences,1455,1191,34,0.02582804531148532
2025,Agricultural and Biological Sciences,Energy,1114,371,6,0.009333009333744294
2025,Nursing,"Pharmacology, Toxicology and Pharmaceutics",266,183,6,0.0271947385083793
2025,Chemistry,Neuroscience,757,1455,22,0.02096250814748816
2025,Chemistry,Decision Sciences,757,260,10,0.022540595540319307
2025,Decision Sciences,Physics and Astronomy,260,1238,10,0.01762596906937025
2025,"Business, Management and Accounting",Environmental Science,299,1800,15,0.02044652050273824
2025,Engineering,Psychology,2675,1035,20,0.012019818991152537
2025,Materials Science,Psychology,1542,1035,1,0.0007915669231503407
2025,Earth and Planetary Sciences,Engineering,602,2675,87,0.06855815377451988
2025,Chemistry,Computer Science,757,1149,27,0.028950482754665215
2025,Arts and Humanities,Decision Sciences,139,260,4,0.021040977754871886
2025,Arts and Humanities,Medicine,139,7840,22,0.021074498530871486
2025,Agricultural and Biological Sciences,Immunology and Microbiology,1114,1064,35,0.0321480499878214
2025,"Economics, Econometrics and Finance",Immunology and Microbiology,428,1064,7,0.010373023016115764
2025,Decision Sciences,Health Professions,260,875,26,0.05451081150953964
2025,Decision Sciences,Psychology,260,1035,30,0.05783149319662391
2025,Engineering,Social Sciences,2675,1191,42,0.02353051955245435
2025,Chemical Engineering,Chemistry,178,757,40,0.10896877041588336
2025,"Economics, Econometrics and Finance",Engineering,428,2675,15,0.014018691588785034
2025,Materials Science,Neuroscience,1542,1455,31,0.02069607599003843
2025,Arts and Humanities,Earth and Planetary Sciences,139,602,12,0.041483519984065936
2025,Arts and Humanities,Environmental Science,139,1800,6,0.011995202878081318
2025,Environmental Science,Neuroscience,1800,1455,20,0.01235839996266774
2025,Arts and Humanities,"Economics, Econometrics and Finance",139,428,2,0.008199751879262111
2025,Agricultural and Biological Sciences,Mathematics,1114,264,4,0.007375907004206609
2025,Agricultural and Biological Sciences,"Business, Management and Accounting",1114,299,10,0.017326937562415507
2025,Chemistry,Earth and Planetary Sciences,757,602,17,0.025182725757856447
2025,Earth and Planetary Sciences,Materials Science,602,1542,24,0.02490983261383041
2025,Medicine,Veterinary,7840,58,29,0.04300569492425813
2025,Arts and Humanities,Computer Science,139,1149,8,0.02001808700593223
2025,"Biochemistry, Genetics and Molecular Biology","Business, Management and Accounting",4470,299,7,0.0060549238318078685
2025,Agricultural and Biological Sciences,Chemistry,1114,757,28,0.030490707107729897
2025,Decision Sciences,Materials Science,260,1542,4,0.006317294604056127
2025,Energy,Physics and Astronomy,371,1238,3,0.004426637691324621
2025,Materials Science,"Pharmacology, Toxicology and Pharmaceutics",1542,183,13,0.024472346920289507
2025,Neuroscience,"Pharmacology, Toxicology and Pharmaceutics",1455,183,10,0.01937951743024943
2025,Physics and Astronomy,Social Sciences,1238,1191,8,0.006588306329665037
2025,Chemical Engineering,"Pharmacology, Toxicology and Pharmaceutics",178,183,4,0.02216279071040981
2025,Immunology and Microbiology,"Pharmacology, Toxicology and Pharmaceutics",1064,183,7,0.015863597463221295
2025,"Biochemistry, Genetics and Molecular Biology",Decision Sciences,4470,260,10,0.009275974892418796
2025,Dentistry,Immunology and Microbiology,117,1064,5,0.014171187996904871
2025,Health Professions,Materials Science,875,1542,2,0.0017218042770596822
2025,"Economics, Econometrics and Finance","Pharmacology, Toxicology and Pharmaceutics",428,183,3,0.010719482641657415
2025,Health Professions,Immunology and Microbiology,875,1064,12,0.012436735716171616
2025,Health Professions,Nursing,875,266,37,0.07669320358305821
2025,Chemical Engineering,Environmental Science,178,1800,5,0.008833315666719651
2025,Engineering,"Pharmacology, Toxicology and Pharmaceutics",2675,183,11,0.01572190787443091
2025,Earth and Planetary Sciences,Medicine,602,7840,10,0.0046030291270220255
2025,Energy,Medicine,371,7840,4,0.0023453896546539936
2025,Psychology,Veterinary,1035,58,5,0.02040731333242912
2025,Immunology and Microbiology,Psychology,1064,1035,3,0.002858776910955101
2025,Mathematics,Neuroscience,264,1455,6,0.009680945835888815
2025,"Economics, Econometrics and Finance",Neuroscience,428,1455,4,0.005068816977013071
2025,Arts and Humanities,Neuroscience,139,1455,9,0.020012604498090742
2025,"Economics, Econometrics and Finance",Nursing,428,266,1,0.0029637208617473566
2025,Agricultural and Biological Sciences,Veterinary,1114,58,14,0.05507714798848417
2025,Dentistry,Health Professions,117,875,18,0.05625686771261927
2025,Materials Science,Nursing,1542,266,4,0.006245640551723184
2025,Materials Science,Mathematics,1542,264,4,0.006269253643701651
2025,Agricultural and Biological Sciences,Health Professions,1114,875,10,0.010128692304383166
2025,"Business, Management and Accounting","Pharmacology, Toxicology and Pharmaceutics",299,183,2,0.008550053980401793
2025,Health Professions,"Pharmacology, Toxicology and Pharmaceutics",875,183,2,0.004998048018664617
2025,Immunology and Microbiology,Nursing,1064,266,6,0.011278195488721783
2025,Dentistry,Engineering,117,2675,12,0.021449956806868706
2025,Decision Sciences,Neuroscience,260,1455,3,0.004877565206877639
2025,Dentistry,Materials Science,117,1542,2,0.004708633389520703
2025,"Economics, Econometrics and Finance",Physics and Astronomy,428,1238,7,0.009616473367245866
2025,Immunology and Microbiology,Veterinary,1064,58,6,0.02415274185412109
2025,Chemical Engineering,Computer Science,178,1149,7,0.015478469812702277
2025,Chemistry,Mathematics,757,264,4,0.008947672671882024
2025,Chemical Engineering,Medicine,178,7840,2,0.0016930195112142032
2025,Chemical Engineering,Veterinary,178,58,1,0.009841833239736857
2025,Chemistry,Immunology and Microbiology,757,1064,8,0.008913971336794625
2025,Environmental Science,"Pharmacology, Toxicology and Pharmaceutics",1800,183,3,0.005227083734893157
2025,Earth and Planetary Sciences,Energy,602,371,5,0.010579978956696679
2025,Arts and Humanities,Engineering,139,2675,2,0.003279900751704852
2025,Chemical Engineering,Decision Sciences,178,260,1,0.004648398205540119
2025,Chemical Engineering,Nursing,178,266,1,0.004595673647139712
2025,Social Sciences,Veterinary,1191,58,1,0.0038047850148891925
2025,"Pharmacology, Toxicology and Pharmaceutics",Veterinary,183,58,5,0.048532254091537226
2025,"Pharmacology, Toxicology and Pharmaceutics",Social Sciences,183,1191,2,0.004283991200065641
2025,"Biochemistry, Genetics and Molecular Biology",Chemical Engineering,4470,178,4,0.0044843162046337105
2025,Agricultural and Biological Sciences,"Economics, Econometrics and Finance",1114,428,7,0.010137562858386117
2025,Computer Science,"Pharmacology, Toxicology and Pharmaceutics",1149,183,6,0.013084757888953866
2025,Nursing,Social Sciences,266,1191,6,0.010659934871905509
2025,Engineering,Nursing,2675,266,5,0.005927441723494724
2025,Dentistry,Earth and Planetary Sciences,117,602,3,0.011303946105083765
2025,Computer Science,Dentistry,1149,117,5,0.013636944064103792
2025,"Business, Management and Accounting",Nursing,299,266,2,0.007091752708001445
2025,Immunology and Microbiology,Mathematics,1064,264,4,0.0075472235475287554
2025,Physics and Astronomy,Psychology,1238,1035,4,0.0035336985157731994
2025,Arts and Humanities,Health Professions,139,875,6,0.017204411585583643
2025,Mathematics,"Pharmacology, Toxicology and Pharmaceutics",264,183,4,0.018198369681087054
2025,"Business, Management and Accounting",Physics and Astronomy,299,1238,2,0.0032872601814165616
2025,"Business, Management and Accounting",Neuroscience,299,1455,2,0.003032235338612706
2025,Agricultural and Biological Sciences,Arts and Humanities,1114,139,3,0.007623795866239957
2025,Arts and Humanities,"Business, Management and Accounting",139,299,3,0.014715609694871642
2025,"Business, Management and Accounting",Earth and Planetary Sciences,299,602,1,0.002357035698634297
2025,"Economics, Econometrics and Finance",Psychology,428,1035,5,0.007512386869470328
2025,Earth and Planetary Sciences,Mathematics,602,264,3,0.007525251962195889
2025,Arts and Humanities,Dentistry,139,117,2,0.015683018857651443
2025,Health Professions,Veterinary,875,58,2,0.008877935232369467
2025,Earth and Planetary Sciences,Veterinary,602,58,1,0.005351650676879976
2025,Dentistry,"Economics, Econometrics and Finance",117,428,1,0.004468741001430969
2025,Earth and Planetary Sciences,"Pharmacology, Toxicology and Pharmaceutics",602,183,1,0.0030128409773300755
2025,Dentistry,Neuroscience,117,1455,1,0.00242368163717027
2025,Arts and Humanities,Physics and Astronomy,139,1238,1,0.002410639550128427
2025,Environmental Science,Mathematics,1800,264,3,0.00435194139889244
2025,Neuroscience,Veterinary,1455,58,1,0.003442345890592266
2025,Chemistry,Health Professions,757,875,2,0.002457412309622239
2025,Agricultural and Biological Sciences,Computer Science,1114,1149,1,0.0008838883102605978
2025,Dentistry,Social Sciences,117,1191,2,0.00535773444450752
2025,Earth and Planetary Sciences,Health Professions,602,875,1,0.0013778366347726042
2025,Arts and Humanities,Mathematics,139,264,1,0.005220241999323574
2025,Agricultural and Biological Sciences,Chemical Engineering,1114,178,2,0.004491355162533227
2025,Chemistry,Social Sciences,757,1191,1,0.0010531644223945858
2025,Computer Science,Nursing,1149,266,1,0.0018088358936140729
2025,Materials Science,Veterinary,1542,58,1,0.0033438271244333848
