author_id,year_first,year_last,P_first,P_last,BES_delta,years_active,mean_degree_active_years,mean_papers_active_years
https://openalex.org/A5043228682,2019,2025,0.0,0.6101249178172257,0.6101249178172257,4,30.75,3.0
https://openalex.org/A5054595121,2019,2024,0.0,0.6095462978579862,0.6095462978579862,4,28.75,1.75
https://openalex.org/A5038407278,2022,2024,0.0,0.6094674556213018,0.6094674556213018,3,22.666666666666668,1.3333333333333333
https://openalex.org/A5101837544,2018,2019,0.0,0.6094182825484765,0.6094182825484765,2,24.0,1.5
https://openalex.org/A5087382347,2023,2025,0.0,0.609375,0.609375,2,15.5,1.5
https://openalex.org/A5100352097,2018,2021,0.0,0.609375,0.609375,2,14.5,2.0
https://openalex.org/A5082601374,2018,2019,0.0,0.6088099934253781,0.6088099934253781,2,33.0,1.5
https://openalex.org/A5010032300,2018,2024,0.08869659275283936,0.6970395152127258,0.6083429224598864,6,110.83333333333333,2.3333333333333335
https://openalex.org/A5043323846,2018,2022,0.012819979188345432,0.6208761492698756,0.6080561700815301,2,99.0,2.0
https://openalex.org/A5061802355,2018,2025,0.055224915727165924,0.6632578524470416,0.6080329367198757,7,165.0,4.857142857142857
https://openalex.org/A5033580978,2021,2024,0.0,0.6075147125396108,0.6075147125396108,3,47.0,2.3333333333333335
https://openalex.org/A5066930420,2022,2024,0.06444444444444453,0.671875,0.6074305555555555,3,21.666666666666668,1.6666666666666667
https://openalex.org/A5000414426,2018,2025,0.0,0.6068361789568646,0.6068361789568646,4,90.25,2.5
https://openalex.org/A5108622177,2023,2024,0.009755863129565556,0.6153943270768454,0.6056384639472798,2,211.0,3.0
https://openalex.org/A5034471501,2018,2019,0.0,0.6049382716049383,0.6049382716049383,2,23.0,1.5
https://openalex.org/A5080561663,2018,2024,0.030295857988165587,0.6348156036434693,0.6045197456553038,6,147.66666666666666,4.833333333333333
https://openalex.org/A5034115525,2019,2024,0.06342381080354742,0.6677685950413224,0.6043447842377749,5,68.4,2.4
https://openalex.org/A5103046088,2019,2021,0.0,0.6042240587695134,0.6042240587695134,2,34.5,1.5
https://openalex.org/A5071411184,2023,2024,0.05500177999287992,0.6591314693634741,0.6041296893705942,2,73.5,2.0
https://openalex.org/A5032372357,2019,2023,0.0,0.6038781163434903,0.6038781163434903,3,16.333333333333332,1.6666666666666667
https://openalex.org/A5055060401,2019,2024,0.0,0.6035502958579881,0.6035502958579881,2,62.5,1.5
https://openalex.org/A5029885472,2018,2025,0.0,0.6033057851239669,0.6033057851239669,4,39.5,1.75
https://openalex.org/A5003477312,2021,2022,0.06747919143876335,0.6690810321412403,0.6016018407024769,2,81.5,2.0
https://openalex.org/A5057666375,2018,2025,0.0,0.6014814814814814,0.6014814814814814,5,42.2,1.8
https://openalex.org/A5032419354,2018,2021,0.0,0.6011342155009451,0.6011342155009451,2,19.5,1.0
https://openalex.org/A5052355819,2018,2021,0.0,0.6011342155009451,0.6011342155009451,2,17.5,1.0
https://openalex.org/A5070582161,2018,2021,0.0,0.6011342155009451,0.6011342155009451,2,17.5,1.0
https://openalex.org/A5028158963,2018,2021,0.0,0.6011342155009451,0.6011342155009451,3,16.666666666666668,1.0
https://openalex.org/A5027161261,2018,2025,0.0,0.6005509641873278,0.6005509641873278,6,42.5,2.1666666666666665
https://openalex.org/A5013113067,2023,2024,0.0,0.6,0.6,2,8.0,1.0
https://openalex.org/A5006847496,2018,2024,0.0,0.6,0.6,4,35.75,1.25
https://openalex.org/A5061941379,2021,2024,0.0,0.6,0.6,2,23.0,1.0
https://openalex.org/A5088648796,2021,2024,0.0,0.6,0.6,3,9.0,1.3333333333333333
https://openalex.org/A5012080038,2018,2024,0.0,0.6,0.6,5,40.4,1.4
https://openalex.org/A5033014692,2023,2024,0.0,0.6,0.6,2,8.0,1.0
https://openalex.org/A5028751342,2018,2024,0.0,0.5993662290629242,0.5993662290629242,2,26.5,1.5
https://openalex.org/A5042524119,2019,2024,0.0,0.5988577135545083,0.5988577135545083,5,130.4,1.8
